year,flok_year,flok,ringnr,firstyear,lastyear,ageclass,survival,totalrecruits,gensex,type,age,age2,year2,ob,mean.pop,rel.pop,agec,agesq
2007,27 2007,27,8L48448,2006,2009,0,1,0,f,1,0,1,14,2629,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L19919,2007,2007,0,0,1,m,1,0,1,15,2630,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52549,2006,2010,0,1,0,f,1,0,1,14,2631,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48312,2006,2007,0,0,0,f,1,0,1,14,2632,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939764,2004,2010,1,1,0,m,1,2,3,12,2633,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8981708,2005,2007,1,0,1,m,1,1,2,13,2634,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8939749,2004,2008,1,1,2,f,1,2,3,12,2635,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L52243,2006,2007,0,0,0,m,1,0,1,14,2636,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52954,2006,2011,1,1,1,m,1,1,2,14,2637,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8939608,2004,2007,1,0,0,m,1,2,3,12,2638,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L48446,2006,2007,0,0,0,f,1,0,1,14,2639,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48365,2006,2007,0,0,0,f,1,0,1,14,2640,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8943486,2004,2012,1,1,0,m,1,3,4,12,2641,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8L52310,2006,2008,0,1,1,f,1,0,1,14,2642,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8981289,2005,2007,1,0,1,f,1,1,2,13,2643,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L52401,2006,2008,0,1,0,m,1,0,1,14,2644,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8981007,2005,2007,1,0,2,m,1,1,2,13,2645,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8981820,2005,2008,1,1,0,f,1,1,2,13,2646,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8943894,2004,2007,1,0,0,f,1,3,4,12,2647,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8668490,2007,2007,0,0,1,f,1,0,1,15,2648,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48336,2006,2009,0,1,2,m,1,0,1,14,2649,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48583,2006,2009,0,1,0,f,1,0,1,14,2650,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939086,2004,2010,1,1,0,f,1,2,3,12,2651,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L48410,2006,2007,0,0,1,f,1,0,1,14,2652,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939602,2004,2007,1,0,0,f,1,2,3,12,2653,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L52308,2006,2007,0,0,0,m,1,0,1,14,2654,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48443,2006,2009,0,1,0,m,1,0,1,14,2655,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8981247,2005,2007,1,0,0,m,1,1,2,13,2656,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L48651,2006,2007,0,0,0,f,1,0,1,14,2657,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48417,2006,2008,0,1,0,m,1,0,1,14,2658,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L19813,2007,2009,0,1,1,m,1,0,1,15,2659,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939085,2004,2008,1,1,0,m,1,2,3,12,2660,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L30890,2006,2009,0,1,4,f,1,0,1,14,2661,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939534,2004,2007,1,0,4,m,1,2,3,12,2662,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L48441,2006,2007,0,0,0,f,1,0,1,14,2663,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8943892,2004,2008,1,1,0,m,1,3,4,12,2664,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8934069,2003,2007,1,0,0,m,1,3,4,11,2665,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8L48337,2006,2007,0,0,0,f,1,0,1,14,2666,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48438,2006,2007,0,0,0,f,1,0,1,14,2667,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8981270,2005,2007,1,0,3,m,1,1,2,13,2668,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L48444,2006,2007,0,0,0,f,1,0,1,14,2669,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8943897,2004,2008,1,1,0,m,1,2,3,12,2670,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8939196,2004,2011,1,1,0,m,1,3,4,12,2671,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8L48451,2006,2008,0,1,2,m,1,0,1,14,2672,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8857237,2001,2010,1,1,2,f,1,5,6,9,2673,2.00509627759898,0.820034884912705,3,25
2007,27 2007,27,8L30599,2006,2009,1,1,1,f,1,1,2,14,2674,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L30784,2007,2007,0,0,0,f,1,0,1,15,2675,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8934374,2003,2008,1,1,2,f,1,3,4,11,2676,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8L30289,2005,2008,1,1,2,f,1,1,2,13,2677,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L48452,2006,2007,0,0,0,f,1,0,1,14,2678,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52596,2007,2008,0,1,2,m,1,0,1,15,2679,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L19917,2007,2007,0,0,2,m,1,0,1,15,2680,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939137,2004,2007,1,0,0,f,1,2,3,12,2681,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8981267,2005,2008,1,1,3,f,1,1,2,13,2682,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L52410,2006,2007,0,0,0,f,1,0,1,14,2683,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48314,2006,2007,0,0,1,f,1,0,1,14,2684,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48661,2006,2007,0,0,0,f,1,0,1,14,2685,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48350,2006,2007,0,0,0,m,1,0,1,14,2686,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L57876,2007,2008,0,1,0,f,1,0,1,15,2687,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L30783,2007,2009,0,1,0,f,1,0,1,15,2688,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52978,2006,2007,0,0,2,f,1,0,1,14,2689,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939391,2004,2008,1,1,1,m,1,2,3,12,2690,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L52533,2006,2007,1,0,1,f,1,1,2,14,2691,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8816495,2007,2007,0,0,0,f,1,0,1,15,2692,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52202,2006,2007,0,0,1,f,1,0,1,14,2693,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8981545,2005,2009,1,1,1,f,1,1,2,13,2694,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8981248,2005,2009,1,1,0,m,1,1,2,13,2695,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8943405,2004,2007,1,0,0,f,1,2,3,12,2696,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8730584,1998,2007,1,0,1,m,1,8,6,6,2697,2.00509627759898,0.820034884912705,3,64
2007,27 2007,27,8981278,2005,2010,1,1,0,f,1,1,2,13,2698,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8934058,2003,2007,1,0,2,m,1,3,4,11,2699,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8866789,2002,2007,1,0,1,f,1,4,5,10,2700,2.00509627759898,0.820034884912705,3,16
2007,27 2007,27,8L52426,2006,2009,0,1,0,m,1,0,1,14,2701,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48440,2006,2007,0,0,1,m,1,0,1,14,2702,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48450,2006,2008,0,1,1,m,1,0,1,14,2703,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939180,2004,2007,1,0,0,f,1,2,3,12,2704,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L30898,2006,2007,0,0,0,m,1,0,1,14,2705,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8934304,2003,2008,1,1,2,f,1,3,4,11,2706,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8L48315,2006,2011,0,1,0,f,1,0,1,14,2707,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48455,2006,2008,0,1,0,m,1,0,1,14,2708,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52504,2006,2009,0,1,0,m,1,0,1,14,2709,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52428,2006,2008,0,1,0,f,1,0,1,14,2710,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8981265,2005,2008,1,1,1,m,1,1,2,13,2711,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8939627,2004,2007,1,0,0,m,1,2,3,12,2712,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8981025,2005,2009,1,1,0,m,1,1,2,13,2713,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L48602,2006,2007,0,0,0,m,1,0,1,14,2714,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L30260,2005,2007,1,0,0,m,1,1,2,13,2715,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L48414,2006,2008,0,1,0,f,1,0,1,14,2716,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8939034,2004,2007,1,0,0,f,1,2,3,12,2717,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L48310,2006,2007,0,0,0,f,1,0,1,14,2718,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52304,2006,2007,0,0,1,m,1,0,1,14,2719,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8943485,2004,2008,1,1,1,m,1,3,4,12,2720,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8866754,2002,2007,1,0,0,m,1,5,6,10,2721,2.00509627759898,0.820034884912705,3,25
2007,27 2007,27,8943735,2003,2008,1,1,1,f,1,3,4,11,2722,2.00509627759898,0.820034884912705,3,9
2007,27 2007,27,8L52501,2006,2007,0,0,0,m,1,0,1,14,2723,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52212,2006,2007,1,0,1,f,1,1,2,14,2724,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8981283,2005,2009,1,1,0,f,1,1,2,13,2725,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8981822,2005,2008,1,1,2,m,1,2,3,13,2726,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L52244,2006,2009,0,1,0,f,1,0,1,14,2727,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L30591,2006,2007,1,0,0,m,1,1,2,14,2728,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8943880,2004,2007,1,0,1,f,1,2,3,12,2729,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L19921,2007,2007,0,0,0,m,1,0,1,15,2730,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8887451,2002,2008,1,1,1,f,1,4,5,10,2731,2.00509627759898,0.820034884912705,3,16
2007,27 2007,27,8939535,2004,2007,1,0,2,m,1,2,3,12,2732,2.00509627759898,0.820034884912705,3,4
2007,27 2007,27,8L48662,2006,2007,0,0,1,f,1,0,1,14,2733,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L49910,2007,2007,0,0,0,m,1,0,1,15,2734,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L48352,2006,2008,0,1,0,m,1,0,1,14,2735,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8816491,2007,2011,0,1,0,f,1,0,1,15,2736,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52529,2006,2007,0,0,1,m,1,0,1,14,2737,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8L52964,2006,2007,0,0,0,m,1,0,1,14,2738,2.00509627759898,0.820034884912705,1,0
2007,27 2007,27,8981272,2005,2011,1,1,1,m,1,1,2,13,2739,2.00509627759898,0.820034884912705,2,1
2007,27 2007,27,8L30300,2005,2008,1,1,0,m,1,1,2,13,2740,2.00509627759898,0.820034884912705,2,1
2007,28 2007,28,8939617,2004,2008,1,1,3,f,1,2,3,12,2741,0.066270079853118,0.061811674742164,3,4
2007,28 2007,28,8L19900,2007,2010,0,1,0,m,1,0,1,15,2742,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L48607,2006,2007,1,0,2,f,1,1,2,14,2743,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8981803,2005,2007,1,0,1,f,1,2,3,13,2744,0.066270079853118,0.061811674742164,3,4
2007,28 2007,28,8939042,2004,2007,1,0,0,f,1,2,3,12,2745,0.066270079853118,0.061811674742164,3,4
2007,28 2007,28,8L52965,2006,2015,0,1,0,m,1,0,1,14,2746,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52960,2006,2007,0,0,0,m,1,0,1,14,2747,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8857780,2002,2007,1,0,0,f,1,4,5,10,2748,0.066270079853118,0.061811674742164,3,16
2007,28 2007,28,8L48608,2006,2007,1,0,1,m,1,1,2,14,2749,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8981914,2005,2007,1,0,0,f,1,1,2,13,2750,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8939615,2004,2007,1,0,3,f,1,3,4,12,2751,0.066270079853118,0.061811674742164,3,9
2007,28 2007,28,8L52674,2006,2008,0,1,1,m,1,0,1,14,2752,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52959,2006,2008,0,1,1,f,1,0,1,14,2753,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8939726,2004,2007,1,0,0,f,1,2,3,12,2754,0.066270079853118,0.061811674742164,3,4
2007,28 2007,28,8L48694,2006,2008,0,1,1,f,1,0,1,14,2755,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52969,2006,2007,0,0,0,f,1,0,1,14,2756,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8943064,2003,2007,1,0,1,f,1,4,5,11,2757,0.066270079853118,0.061811674742164,3,16
2007,28 2007,28,8981786,2005,2008,1,1,0,f,1,1,2,13,2758,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8934333,2003,2007,1,0,6,m,1,3,4,11,2759,0.066270079853118,0.061811674742164,3,9
2007,28 2007,28,8L48695,2006,2007,0,0,0,m,1,0,1,14,2760,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52943,2006,2007,1,0,1,m,1,1,2,14,2761,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8L52407,2006,2007,0,0,0,m,1,0,1,14,2762,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52967,2006,2007,1,0,2,f,1,1,2,14,2763,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8L49991,2007,2010,0,1,2,f,1,0,1,15,2764,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52411,2006,2007,0,0,0,m,1,0,1,14,2765,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52408,2006,2008,0,1,0,m,1,0,1,14,2766,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L19862,2007,2010,0,1,0,m,1,0,1,15,2767,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52405,2006,2007,0,0,0,f,1,0,1,14,2768,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52922,2006,2008,0,1,0,m,1,0,1,14,2769,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52963,2006,2008,0,1,2,m,1,0,1,14,2770,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52403,2006,2007,0,0,0,f,1,0,1,14,2771,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52404,2006,2007,0,0,1,m,1,0,1,14,2772,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52962,2006,2008,0,1,0,f,1,0,1,14,2773,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L48334,2006,2007,0,0,0,f,1,0,1,14,2774,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52923,2006,2008,0,1,0,f,1,0,1,14,2775,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8943837,2004,2007,1,0,0,f,1,3,4,12,2776,0.066270079853118,0.061811674742164,3,9
2007,28 2007,28,8887315,2002,2007,1,0,1,m,1,5,6,10,2777,0.066270079853118,0.061811674742164,3,25
2007,28 2007,28,8981791,2005,2008,1,1,0,m,1,1,2,13,2778,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8981850,2005,2007,1,0,5,m,1,2,3,13,2779,0.066270079853118,0.061811674742164,3,4
2007,28 2007,28,8981503,2005,2008,1,1,0,m,1,1,2,13,2780,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8887318,2002,2007,1,0,0,m,1,4,5,10,2781,0.066270079853118,0.061811674742164,3,16
2007,28 2007,28,8L48609,2006,2007,1,0,0,f,1,1,2,14,2782,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8L19899,2007,2007,0,0,0,f,1,0,1,15,2783,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8L52920,2006,2008,1,1,1,m,1,1,2,14,2784,0.066270079853118,0.061811674742164,2,1
2007,28 2007,28,8866710,2002,2009,1,1,0,m,1,4,5,10,2785,0.066270079853118,0.061811674742164,3,16
2007,28 2007,28,8L52597,2007,2007,0,0,2,m,1,0,1,15,2786,0.066270079853118,0.061811674742164,1,0
2007,28 2007,28,8118429,2007,2007,0,0,0,m,1,0,1,15,2787,0.066270079853118,0.061811674742164,1,0
2007,38 2007,38,8934338,2003,2007,1,0,2,m,1,3,4,11,2788,-0.626020677259115,0.43680250151129,3,9
2007,38 2007,38,8887406,2002,2007,1,0,0,f,1,4,5,10,2789,-0.626020677259115,0.43680250151129,3,16
2007,38 2007,38,8939141,2004,2007,1,0,0,f,1,2,3,12,2790,-0.626020677259115,0.43680250151129,3,4
2007,38 2007,38,8L48467,2006,2008,0,1,0,m,1,0,1,14,2791,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8L52574,2006,2011,0,1,0,f,1,0,1,14,2792,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8L48461,2006,2008,0,1,0,m,1,0,1,14,2793,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8L30761,2007,2009,0,1,2,f,1,0,1,15,2794,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8800935,2001,2009,1,1,3,f,1,5,6,9,2795,-0.626020677259115,0.43680250151129,3,25
2007,38 2007,38,8L30572,2006,2007,0,0,0,m,1,0,1,14,2796,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8L30363,2005,2007,1,0,0,f,1,1,2,13,2797,-0.626020677259115,0.43680250151129,2,1
2007,38 2007,38,8934339,2003,2009,1,1,0,m,1,3,4,11,2798,-0.626020677259115,0.43680250151129,3,9
2007,38 2007,38,8887264,2002,2007,1,0,1,m,1,4,5,10,2799,-0.626020677259115,0.43680250151129,3,16
2007,38 2007,38,8L30248,2005,2007,1,0,0,f,1,1,2,13,2800,-0.626020677259115,0.43680250151129,2,1
2007,38 2007,38,8981608,2005,2009,1,1,0,m,1,2,3,13,2801,-0.626020677259115,0.43680250151129,3,4
2007,38 2007,38,8857284,2001,2007,1,0,0,m,1,5,6,9,2802,-0.626020677259115,0.43680250151129,3,25
2007,38 2007,38,8L52598,2007,2011,0,1,0,m,1,0,1,15,2803,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8939097,2004,2008,1,1,1,f,1,2,3,12,2804,-0.626020677259115,0.43680250151129,3,4
2007,38 2007,38,8943801,2004,2009,1,1,3,m,1,3,4,12,2805,-0.626020677259115,0.43680250151129,3,9
2007,38 2007,38,8L48457,2006,2009,0,1,1,f,1,0,1,14,2806,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8939095,2004,2007,1,0,0,f,1,2,3,12,2807,-0.626020677259115,0.43680250151129,3,4
2007,38 2007,38,8L48459,2006,2009,0,1,0,m,1,0,1,14,2808,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8934537,2003,2007,1,0,1,m,1,3,4,11,2809,-0.626020677259115,0.43680250151129,3,9
2007,38 2007,38,8981604,2005,2008,1,1,0,m,1,2,3,13,2810,-0.626020677259115,0.43680250151129,3,4
2007,38 2007,38,8L30001,2007,2007,0,0,2,f,1,0,1,15,2811,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8L48463,2006,2010,0,1,0,f,1,0,1,14,2812,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8857278,2001,2007,1,0,0,m,1,5,6,9,2813,-0.626020677259115,0.43680250151129,3,25
2007,38 2007,38,8L48691,2006,2007,1,0,2,f,1,1,2,14,2814,-0.626020677259115,0.43680250151129,2,1
2007,38 2007,38,8800495,2000,2009,1,1,0,m,1,6,6,8,2815,-0.626020677259115,0.43680250151129,3,36
2007,38 2007,38,8L48501,2006,2009,1,1,2,m,1,1,2,14,2816,-0.626020677259115,0.43680250151129,2,1
2007,38 2007,38,8939525,2004,2007,1,0,0,f,1,2,3,12,2817,-0.626020677259115,0.43680250151129,3,4
2007,38 2007,38,8L48469,2006,2007,0,0,0,m,1,0,1,14,2818,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8981038,2005,2009,1,1,3,m,1,1,2,13,2819,-0.626020677259115,0.43680250151129,2,1
2007,38 2007,38,8943106,2003,2009,1,1,2,f,1,3,4,11,2820,-0.626020677259115,0.43680250151129,3,9
2007,38 2007,38,8981652,2005,2008,1,1,0,f,1,1,2,13,2821,-0.626020677259115,0.43680250151129,2,1
2007,38 2007,38,8L52913,2006,2012,0,1,0,f,1,0,1,14,2822,-0.626020677259115,0.43680250151129,1,0
2007,38 2007,38,8L30249,2005,2008,1,1,0,f,1,1,2,13,2823,-0.626020677259115,0.43680250151129,2,1
2007,38 2007,38,8943012,2003,2007,1,0,1,m,1,3,4,11,2824,-0.626020677259115,0.43680250151129,3,9
2007,38 2007,38,8939119,2004,2009,1,1,0,m,1,2,3,12,2825,-0.626020677259115,0.43680250151129,3,4
2007,38 2007,38,8939582,2004,2009,1,1,1,f,1,2,3,12,2826,-0.626020677259115,0.43680250151129,3,4
2008,20 2008,20,8939106,2004,2008,1,0,1,m,1,3,4,12,2827,-0.714617411056216,0.004120778316144,3,9
2008,20 2008,20,8L30922,2005,2008,1,0,0,f,1,2,3,13,2828,-0.714617411056216,0.004120778316144,3,4
2008,20 2008,20,8887385,2002,2009,1,1,0,m,1,6,6,10,2829,-0.714617411056216,0.004120778316144,3,36
2008,20 2008,20,8L19891,2007,2008,0,0,0,m,1,0,1,15,2830,-0.714617411056216,0.004120778316144,1,0
2008,20 2008,20,8L48399,2006,2009,1,1,0,m,1,1,2,14,2831,-0.714617411056216,0.004120778316144,2,1
2008,20 2008,20,8943458,2004,2008,1,0,0,m,1,3,4,12,2832,-0.714617411056216,0.004120778316144,3,9
2008,20 2008,20,8L48344,2006,2009,1,1,1,f,1,1,2,14,2833,-0.714617411056216,0.004120778316144,2,1
2008,20 2008,20,8L30920,2005,2011,1,1,0,f,1,2,3,13,2834,-0.714617411056216,0.004120778316144,3,4
2008,20 2008,20,8L52527,2006,2012,1,1,2,f,1,1,2,14,2835,-0.714617411056216,0.004120778316144,2,1
2008,20 2008,20,8309291,2007,2012,0,1,1,f,1,0,1,15,2836,-0.714617411056216,0.004120778316144,1,0
2008,20 2008,20,8L49912,2007,2008,0,0,1,f,1,0,1,15,2837,-0.714617411056216,0.004120778316144,1,0
2008,20 2008,20,8L49943,2007,2008,0,0,0,f,1,0,1,15,2838,-0.714617411056216,0.004120778316144,1,0
2008,20 2008,20,8L49917,2007,2009,0,1,1,m,1,0,1,15,2839,-0.714617411056216,0.004120778316144,1,0
2008,22 2008,22,8934879,2003,2009,1,1,0,f,2,4,5,11,2840,-0.657956709209233,-0.052539923530839,3,16
2008,22 2008,22,8L52623,2006,2008,1,0,0,f,2,1,2,14,2841,-0.657956709209233,-0.052539923530839,2,1
2008,22 2008,22,8816427,2007,2008,0,0,0,f,2,0,1,15,2842,-0.657956709209233,-0.052539923530839,1,0
2008,22 2008,22,8816483,2007,2008,0,0,0,m,2,0,1,15,2843,-0.657956709209233,-0.052539923530839,1,0
2008,22 2008,22,8816496,2007,2011,0,1,2,m,2,0,1,15,2844,-0.657956709209233,-0.052539923530839,1,0
2008,22 2008,22,8981754,2005,2008,1,0,2,f,2,2,3,13,2845,-0.657956709209233,-0.052539923530839,3,4
2008,22 2008,22,8L49934,2007,2008,1,0,0,f,2,1,2,15,2846,-0.657956709209233,-0.052539923530839,2,1
2008,22 2008,22,8816428,2007,2011,0,1,0,f,2,0,1,15,2847,-0.657956709209233,-0.052539923530839,1,0
2008,22 2008,22,8L49935,2007,2009,0,1,0,f,2,0,1,15,2848,-0.657956709209233,-0.052539923530839,1,0
2008,23 2008,23,8309201,2007,2008,0,0,0,m,2,0,1,15,2849,0.06833046901119,-0.620177136579709,1,0
2008,23 2008,23,8L52253,2006,2009,1,1,0,f,2,1,2,14,2850,0.06833046901119,-0.620177136579709,2,1
2008,23 2008,23,8L30848,2006,2009,1,1,0,f,2,1,2,14,2851,0.06833046901119,-0.620177136579709,2,1
2008,23 2008,23,8L30959,2005,2011,1,1,0,f,2,2,3,13,2852,0.06833046901119,-0.620177136579709,3,4
2008,23 2008,23,8L19661,2007,2010,0,1,0,m,2,0,1,15,2853,0.06833046901119,-0.620177136579709,1,0
2008,23 2008,23,8L64825,2008,2008,0,0,0,f,2,0,1,16,2854,0.06833046901119,-0.620177136579709,1,0
2008,23 2008,23,8L64176,2008,2010,0,1,0,m,2,0,1,16,2855,0.06833046901119,-0.620177136579709,1,0
2008,23 2008,23,8L64812,2008,2008,0,0,0,f,2,0,1,16,2856,0.06833046901119,-0.620177136579709,1,0
2008,23 2008,23,8L19693,2007,2011,0,1,2,f,2,0,1,15,2857,0.06833046901119,-0.620177136579709,1,0
2008,23 2008,23,8943470,2004,2008,1,0,1,f,2,3,4,12,2858,0.06833046901119,-0.620177136579709,3,9
2008,23 2008,23,8L30499,2005,2008,1,0,1,m,2,2,3,13,2859,0.06833046901119,-0.620177136579709,3,4
2008,23 2008,23,8816963,2007,2008,0,0,0,m,2,0,1,15,2860,0.06833046901119,-0.620177136579709,1,0
